enjugar,"1. tr. Quitar la humedad superficial de algo absorbiéndola con un paño, una esponja, etc."
enlazar,1. tr. Coger o juntar algo con lazos.
enmohecer,1. tr. Cubrir de moho algo. U. t. c. intr. y más c. prnl.
enmudecer,1. tr. Hacer callar.
ennegrecer,"1. tr. Teñir de negro, poner negro. U. t. c. prnl."
enojar,1. tr. Causar enojo. U. m. c. prnl.
enredar,1. tr. Prender con red.
enriquecer,"1. tr. Hacer rica a una persona, comarca, nación, fábrica, industria u otra cosa. U. m. c. prnl."
enristrar,1. tr. Poner la lanza en el ristre.
enrojecer,1. tr. Poner rojo algo con el calor o el fuego. U. t. c. prnl.
enrollar,1. tr. Poner algo en forma de rollo. U. t. c. prnl. Las hojas de las plantas se enrollan cuando padecen ciertas plagas.
ensalzar,1. tr. engrandecer (‖ elevar a grado o dignidad superior).
ensanchar,"1. tr. Extender, dilatar, aumentar la anchura de algo."
ensangrentar,1. tr. Manchar o teñir de sangre. U. t. c. prnl. U. t. en sent. fig.
enseñar,"1. tr. Instruir, doctrinar, amaestrar con reglas o preceptos."
ensortijar,"1. tr. Rizar, encrespar el cabello, hilo, etc., en forma de sortija. U. t. c. prnl."
ensuciar,1. tr. manchar (‖ poner sucio algo). U. t. c. prnl.
entender,1. tr. Tener idea clara de las cosas.
enterar,1. tr. Informar a alguien de algo o instruirlo en cualquier negocio. U. t. c. prnl.
enternecer,"1. tr. Ablandar, poner tierno y blando algo. U. t. c. prnl."
enterrar,1. tr. Poner algo o a alguien debajo de tierra.
entontecer,1. tr. Poner a alguien tonto.
entornar,1. tr. Volver la puerta o la ventana sin cerrarla del todo.
entrar,1. intr. Ir o pasar de fuera adentro. U. t. c. prnl. U. t. en sent. fig.
entreabrir,"1. tr. Abrir un poco o a medias una puerta, ventana, postigo, etc. U. t. c. prnl."
entregar,"1. tr. Dar algo a alguien, o hacer que pase a tenerlo. Entregar los trofeos."
entresacar,1. tr. Sacar algo de entre otra cosa.
entretejer,1. tr. Meter o insertar en la tela que se teje hilos diferentes para que hagan distinto dibujo.
entreverar,1. tr. Mezclar o introducir algo entre otras cosas.
entrevistar,"1. tr. Mantener una conversación con una o varias personas acerca de ciertos extremos, para informar al público de sus respuestas."
entristecer,1. tr. Causar tristeza a alguien. U. t. c. intr.
enturbiar,1. tr. Hacer o poner turbio algo. U. t. c. prnl.
entusiasmar,1. tr. Infundir entusiasmo. U. t. c. prnl.
enumerar,"1. tr. Nombrar varias cosas, una detrás de otra."
envalentonar,1. tr. Infundir valentía o arrogancia.
envasar,1. tr. Echar en vasos o vasijas un líquido.
envenenar,1. tr. Administrar un veneno a una persona o un animal.
enviar,1. tr. Encomendar a alguien que vaya a alguna parte.
envolver,"1. tr. Cubrir un objeto parcial o totalmente, ciñéndolo de tela, papel u otra cosa análoga."
equiparar,1. tr. Considerar a alguien o algo igual o equivalente a otra persona o cosa.
errar,"1. tr. No acertar algo. Errar el blanco, la vocación. U. t. c. intr. Errar en la respuesta. Era u. t. c. prnl."
escampar,1. intr. impers. Cesar de llover.
escanciar,"1. tr. Echar o servir una bebida, especialmente vino, sidra u otro licor."
escapar,"1. intr. Salir de un encierro o un peligro. Escapar de la prisión, de la enfermedad. U. t. c. prnl."
escarbar,"1. tr. Rayar o remover repetidamente la superficie de la tierra, ahondando algo en ella, según suelen hacerlo con las patas el toro, el caballo, la gallina, etc."
escasear,1. intr. Ser escaso o poco abundante.
esclarecer,"1. tr. Iluminar algo, ponerlo claro y luciente."
escoger,1. tr. Tomar o elegir una o más cosas o personas entre otras. U. t. c. intr.
esconder,1. tr. encubrir (‖ ocultar). U. t. c. prnl.
escribir,1. tr. Representar las palabras o las ideas con letras u otros signos trazados en papel u otra superficie. U. t. c. intr.
escuchar,1. tr. Prestar atención a lo que se oye.
esculpir,"1. tr. Labrar a mano una obra de escultura, especialmente en piedra, madera o metal."
escupir,1. intr. Arrojar saliva por la boca. Escupir en el suelo.
escurrir,"1. tr. Apurar los restos o últimas gotas de un líquido que han quedado en un recipiente. Escurrir el vino, el aceite."
espaciar,1. tr. Poner espacio entre las cosas.
espantar,"1. tr. Causar espanto, dar susto, infundir miedo. U. t. c. intr. y c. prnl."
esparcir,1. tr. Extender lo que está junto o amontonado. U. t. c. prnl.
esperar,1. tr. Tener esperanza de conseguir lo que se desea.
espesar,1. tr. Hacer algo espeso o más espeso.
espiar,"1. tr. Acechar, observar disimuladamente a alguien o algo."
esponjar,1. tr. Ahuecar o hacer más poroso un cuerpo.
esposar,1. tr. Sujetar con esposas.
espulgar,1. tr. Limpiar de pulgas o piojos. U. t. c. prnl.
esquivar,"1. tr. Evitar, rehusar."
establecer,"1. tr. Fundar, instituir. Establecer una monarquía, una fundación."
estafar,"1. tr. Pedir o sacar dinero o cosas de valor con artificios y engaños, y con ánimo de no pagar."
estallar,"1. intr. Dicho de una cosa: Henderse o reventar de golpe, con chasquido o estruendo."
estancar,1. tr. Detener y parar el curso y corriente de un líquido. U. t. c. prnl.
estar,1. copulat. U. para expresar un determinado estado del sujeto.
estilar,"1. intr. Usar, tener por costumbre, practicar. Se disfrazó según estilaban los romanos. U. t. c. tr. Acamparán como estilan hacerlo los indígenas."
estimar,1. tr. Calcular o determinar el valor de algo. Estimaron los daños en mucho dinero.
estimular,1. tr. Hacer que alguien quiera hacer algo o hacerlo en mayor medida. Se quiere estimular al ciudadano a usar el transporte público.
estirar,1. tr. Alargar o extender algo tirando de sus extremos. Estira el jersey colgándolo mojado.
estorbar,1. tr. Poner dificultad u obstáculo a la ejecución de algo.
estornudar,"1. intr. Despedir o arrojar con violencia el aire de los pulmones, por la espiración involuntaria y repentina promovida por un estímulo que actúa sobre la membrana pituitaria."
estrangular,1. tr. Ahogar a una persona o a un animal oprimiéndole el cuello hasta impedir la respiración. U. t. c. prnl.
estrechar,1. tr. Reducir a menor anchura o espacio algo. U. t. c. prnl.
estremecer,1. tr. Hacer temblar algo. El ruido del cañonazo estremeció las casas.
estrenar,"1. tr. Hacer uso por primera vez de algo. Estrenar un traje, una escopeta, un edificio."
estribar,1. intr. Dicho de una cosa: Descansar en otra sólida y firme.
estropear,"1. tr. Maltratar a alguien, dejándolo lisiado. U. t. c. prnl."
estrujar,1. tr. Apretar algo para sacarle el zumo.
estudiar,1. tr. Ejercitar el entendimiento para alcanzar o comprender algo.
eternizar,1. tr. Hacer durar o prolongar algo demasiado. U. t. c. prnl.
evacuar,1. tr. Desocupar algo.
evaluar,1. tr. Señalar el valor de algo.
evocar,"1. tr. Recordar algo o a alguien, o traerlos a la memoria. Evocamos juntos nuestro pasado."
exaltar,1. tr. Elevar a alguien o algo a gran auge o dignidad.
existir,1. intr. Dicho de una cosa: Ser real y verdadera.
expeler,1. tr. expulsar.
expirar,1. intr. Acabar la vida.
explicar,"1. tr. Declarar, manifestar, dar a conocer lo que alguien piensa. U. t. c. prnl."
explotar,1. tr. Extraer de las minas la riqueza que contienen.
expresar,"1. tr. Manifestar con palabras, miradas o gestos lo que se quiere dar a entender."
exprimir,"1. tr. Extraer el zumo o líquido de una cosa, apretándola o retorciéndola."
expulsar,"1. tr. Arrojar, lanzar algo."
extender,1. tr. Hacer que algo ocupe un espacio mayor que el que antes ocupaba. U. t. c. prnl.
exterminar,1. tr. Acabar del todo con algo.
extirpar,1. tr. Arrancar de cuajo o de raíz.
extraer,1. tr. sacar (‖ poner algo fuera de donde estaba).
extraviar,"1. tr. Perder algo, o no saber u olvidar dónde se encuentra. U. t. c. prnl."
exudar,1. tr. Dicho de un cuerpo: Dejar que salga por sus poros o sus grietas un líquido o una sustancia viscosa.
eyacular,"1. tr. Lanzar con rapidez y fuerza el contenido de un órgano, cavidad o depósito, en particular el semen del hombre o de los animales."
fabricar,"1. tr. Producir objetos en serie, generalmente por medios mecánicos."
faenar,1. tr. Matar reses y descuartizarlas o prepararlas para el consumo.
fallar,"1. tr. Decidir o determinar un litigio, proceso o concurso. U. t. c. intr."
fallecer,1. intr. morir (‖ llegar al término de la vida).
faltar,1. intr. Dicho de una cualidad o de una circunstancia: No existir en lo que debiera tenerla.
fastidiar,"1. tr. Enfadar, disgustar o ser molesto a alguien."
fatigar,1. tr. Causar fatiga. U. t. c. prnl.
favorecer,1. tr. Ayudar o amparar a alguien.
fechar,1. tr. Poner fecha a un escrito.
fecundar,1. tr. Dicho de una célula reproductora masculina: Unirse a la femenina para dar origen a un nuevo ser.
felicitar,1. tr. Manifestar a alguien la satisfacción que se experimenta con motivo de algún suceso fausto para él. U. t. c. prnl.
festejar,1. tr. Celebrar algo con una fiesta u otra manifestación de alegría o agrado.
fijar,"1. tr. Hincar, clavar, asegurar un cuerpo en otro."
finalizar,1. tr. Poner o dar fin a algo.
fingir,1. tr. Dar a entender algo que no es cierto. U. t. c. prnl.
flagelar,1. tr. Maltratar con azotes. U. t. c. prnl.
flamear,1. tr. Rociar un alimento con un licor y prenderle fuego. U. t. c. prnl.
flechar,"1. tr. Estirar la cuerda del arco, colocando la flecha para dispararla."
flexionar,1. tr. Hacer flexiones.
flirtear,"1. intr. coquetear (‖ dar muestras de sentir atracción, o tener una implicación pasajera en un asunto)."
florear,1. tr. Adornar y guarnecer con flores.
florecer,1. intr. Echar flor. U. t. c. tr.
flotar,1. intr. Dicho de un cuerpo: Sostenerse en la superficie de un líquido.
fluctuar,1. intr. Dicho de un cuerpo: Vacilar sobre las aguas por el movimiento agitado de ellas.
fluir,1. intr. Dicho de un líquido o de un gas: correr. U. t. en sent. fig. Una masa de gente fluye por la avenida.
forcejear,1. intr. Hacer fuerza para vencer una resistencia.
forjar,1. tr. Dar la primera forma con el martillo a cualquier pieza de metal.
formar,1. tr. Dar forma a algo.
fornicar,1. intr. Tener ayuntamiento o cópula carnal fuera del matrimonio. U. t. c. tr.
forrar,1. tr. Poner forro a algo.
fortalecer,1. tr. Hacer más fuerte o vigoroso. U. t. c. prnl.
forzar,1. tr. Hacer fuerza o violencia física para conseguir algo que habitualmente no debe ser conseguido por la fuerza. Forzar una puerta.
fracasar,1. intr. Dicho de una pretensión o de un proyecto: frustrarse (‖ malograrse).
fraccionar,1. tr. Dividir algo en partes o fracciones. U. t. c. prnl.
fracturar,1. tr. Romper o quebrantar con violencia algo. U. t. c. prnl.
fraguar,1. tr. Forjar metales.
fraternizar,1. intr. Unirse y tratarse como hermanos.
fregar,1. tr. Restregar con fuerza una cosa con otra.
frenar,1. tr. Moderar o parar con el freno el movimiento de una máquina o de un carruaje.
freír,"1. tr. Hacer que un alimento crudo llegue a estar en disposición de poderse comer, teniéndolo el tiempo necesario en aceite o grasa hirviendo. U. t. c. intr. y c. prnl."
friccionar,"1. tr. Restregar, dar friegas."
frotar,1. tr. Pasar muchas veces algo sobre otra cosa con más o menos fuerza. U. t. c. prnl.
fruncir,1. tr. Arrugar la frente y las cejas en señal de desabrimiento o de ira.
fumar,1. intr. Echar o despedir humo.
funcionar,"1. intr. Dicho de una persona, de una máquina, etc.: Ejecutar las funciones que le son propias."
fundir,"1. tr. Derretir y licuar los metales, los minerales u otros cuerpos sólidos. U. t. c. intr. y c. prnl."
galantear,1. tr. Cortejar a una mujer y decirle galanterías.
gambetear,1. intr. Hacer gambetas.
ganguear,1. intr. Hablar con resonancia nasal producida por algún defecto en los conductos de la nariz.
gemir,"1. intr. Dicho de una persona: Emitir sonidos que expresan dolor, pena o placer sexual."
generalizar,1. tr. Hacer algo público o común. U. t. c. prnl.
girar,1. tr. Mover una figura o un objeto alrededor de un punto o de un eje.
glorificar,1. tr. Hacer glorioso algo o a alguien que no lo era.
gobernar,1. tr. Mandar con autoridad o regir algo. U. t. c. intr.
golpear,1. tr. Dar un golpe o golpes repetidos. U. t. c. intr.
gotear,1. intr. impers. Caer gotas pequeñas de lluvia.
gozar,1. tr. Sentir placer o alegría a causa de algo. Gozó la vista del mar.
grabar,"1. tr. Señalar con incisión o abrir y labrar en hueco o en relieve sobre una superficie un letrero, una figura o una representación de cualquier objeto."
gritar,1. intr. Levantar la voz más de lo acostumbrado. U. t. c. tr.
gruñir,1. intr. Dar gruñidos.
guardar,"1. tr. Tener cuidado de algo o de alguien, vigilarlo y defenderlo. Guardar un campo, un rebaño. Guardar a un niño."
guarecer,"1. tr. Acoger a alguien, ponerlo a cubierto de persecuciones o de ataques, preservarlo de algún mal."
guerrear,1. intr. Hacer guerra. U. t. c. tr.
guiar,1. tr. Ir delante mostrando el camino.
guisar,1. tr. Preparar los alimentos sometiéndolos a la acción del fuego.
guiñar,"1. tr. Cerrar un ojo momentáneamente quedando el otro abierto, a veces con disimulo por vía de señal o advertencia."
gustar,1. tr. Sentir y percibir el sabor de las cosas.
haber,1. aux. U. para conjugar otros verbos en los tiempos compuestos. Yo he amado. Tú habrás leído.
habitar,"1. tr. Vivir, morar. U. t. c. intr."
habituar,1. tr. Acostumbrar o hacer que alguien se acostumbre a algo. U. m. c. prnl.
hablar,1. intr. Emitir palabras.
hacer,"1. tr. Producir algo, darle el primer ser."
halagar,1. tr. Dar a alguien muestras de afecto o rendimiento con palabras o acciones que puedan serle gratas.
hallar,1. tr. Dar con alguien o algo que se busca.
haraganear,1. intr. Rehuir el trabajo.
hartar,"1. tr. Saciar, incluso con exceso, a alguien el apetito de comer o beber. U. t. c. prnl."
hechizar,1. tr. Ejercer un maleficio sobre alguien por medio de prácticas mágicas.
heder,1. intr. Despedir un olor muy malo y penetrante.
herir,1. tr. Dañar a una persona o a un animal produciéndole una herida o una contusión.
hermosear,1. tr. Hacer o poner hermoso a alguien o algo. U. t. c. prnl.
hervir,1. intr. Dicho de un líquido: Producir burbujas por la acción del calor.
hilar,"1. tr. Reducir a hilo el lino, cáñamo, lana, seda, algodón, etc."
hincar,1. tr. Introducir o clavar algo en otra cosa.
hinchar,"1. tr. Hacer que aumente de volumen algún objeto o cuerpo, llenándolo con un fluido, especialmente un gas. U. t. c. prnl."
hipar,1. intr. Sufrir reiteradamente el hipo.
hojear,1. tr. Mover o pasar ligeramente las hojas de un libro o de un cuaderno.
honrar,1. tr. Respetar a alguien.
horadar,1. tr. Agujerear algo atravesándolo de parte a parte.
hormiguear,"1. intr. Dicho de una parte del cuerpo: Experimentar una sensación de cosquilleo más o menos intenso, semejante a la que resultaría si por ella bulleran o corrieran hormigas."
hospedar,"1. tr. Recibir huéspedes, darles alojamiento. U. t. c. prnl."
hostigar,"1. tr. Dar golpes con una fusta, un látigo u otro instrumento, para hacer mover, juntar o dispersar."
huir,"1. intr. Alejarse deprisa, por miedo o por otro motivo, de personas, animales o cosas, para evitar un daño, disgusto o molestia. U. t. c. prnl. y menos c. tr."
humanizar,"1. tr. Hacer humano, familiar y afable a alguien o algo."
humear,1. intr. Echar de sí humo. El cigarrillo humea. U. t. c. prnl.
humedecer,1. tr. Producir o causar humedad en algo. U. t. c. prnl.
humillar,"1. tr. Inclinar o doblar una parte del cuerpo, como la cabeza o la rodilla, especialmente en señal de sumisión y acatamiento."
hundir,"1. tr. Sumir, meter en lo hondo. U. t. c. prnl."
hurgar,1. tr. Revolver o menear cosas en el interior de algo.
hurtar,"1. tr. Tomar o retener bienes ajenos contra la voluntad de su dueño, sin intimidación en las personas ni fuerza en las cosas."
igualar,1. tr. Hacer iguales a dos o más personas o cosas en cualidades o valor. U. t. c. prnl.
iluminar,"1. tr. Alumbrar, dar luz o bañar de resplandor."
ilustrar,1. tr. Dar luz al entendimiento. U. t. c. prnl.
impacientar,1. tr. Causar impaciencia.
implorar,1. tr. Pedir con ruegos o lágrimas algo.
importunar,1. tr. Incomodar o molestar con una pretensión o solicitud insistentes o poco oportunas.
imposibilitar,1. tr. Quitar la posibilidad de ejecutar o conseguir algo.
impresionar,"1. tr. Fijar por medio de la persuasión, o de una manera conmovedora, en el ánimo de alguien una idea, sentimiento, etc., o hacer que los conciba con fuerza y viveza. U. t. c. prnl."
impugnar,"1. tr. Combatir, contradecir, refutar."
impulsar,1. tr. Dar empuje para producir movimiento.
incendiar,"1. tr. Prender fuego a algo que no debería quemarse. Incendiar un edificio, las mieses. U. t. c. prnl."
incinerar,"1. tr. Reducir algo, especialmente un cadáver, a cenizas."
inclinar,1. tr. Apartar algo de su posición perpendicular a otra cosa o al horizonte. U. t. c. prnl.
incluir,"1. tr. Poner algo o a alguien dentro de una cosa o de un conjunto, o dentro de sus límites."
incomodar,1. tr. Causar incomodidad. U. t. c. prnl.
incomunicar,1. tr. Privar de comunicación a alguien o algo.
incorporar,1. tr. Unir una persona o una cosa a otra u otras para que haga un todo con ellas.
incrementar,1. tr. aumentar (‖ dar mayor extensión). U. t. c. prnl.
increpar,1. tr. Reprender con dureza y severidad.
indagar,1. tr. Intentar averiguar algo discurriendo o con preguntas.
indigestar,1. prnl. Dicho de un alimento o de una comida: No sentar bien.
infestar,"1. tr. Dicho de ciertos organismos patógenos: Invadir un ser vivo y multiplicarse en él, como los parásitos en sus hospedadores."
inflamar,1. tr. Encender algo que arde con facilidad desprendiendo llamas inmediatamente. U. t. c. prnl.
inflar,1. tr. Hinchar algo con aire u otro gas. U. t. c. prnl.
informar,1. tr. Enterar o dar noticia de algo. U. t. c. prnl.
ingerir,"1. tr. Introducir por la boca la comida, bebida o medicamentos."
ingresar,"1. tr. Meter algunas cosas, como el dinero, en un lugar para su custodia. Hoy he ingresado en el banco mil euros."
iniciar,"1. tr. comenzar (‖ dar principio a algo). Iniciar la marcha, la sesión."
injuriar,"1. tr. Agraviar, ultrajar con obras o palabras."
innovar,"1. tr. Mudar o alterar algo, introduciendo novedades."
inquietar,"1. tr. Quitar el sosiego, turbar la quietud. U. t. c. prnl."
inquirir,"1. tr. Indagar, averiguar o examinar cuidadosamente algo."
insinuar,1. tr. Dar a entender algo sin más que indicarlo o apuntarlo ligeramente.
insistir,1. intr. Instar reiteradamente.
instigar,"1. tr. Inducir a alguien a una acción, generalmente considerada como negativa. Instigaron al pueblo a pedir la dimisión del alcalde."
instruir,"1. tr. Enseñar, doctrinar."
insultar,1. tr. Ofender a alguien provocándolo e irritándolo con palabras o acciones.
intentar,1. tr. Tener ánimo de hacer algo.
intercalar,"1. adj. Interpuesto, injerido."
intercambiar,1. tr. Hacer cambio recíproco de una cosa o persona por otra u otras.
interceder,1. intr. Hablar en favor de alguien para conseguirle un bien o librarlo de un mal.
interceptar,1. tr. Apoderarse de algo antes de que llegue a su destino.
interrogar,"1. tr. Preguntar, inquirir."
intervenir,1. tr. Examinar y censurar las cuentas con autoridad suficiente para ello.
intimar,"1. tr. Requerir, exigir el cumplimiento de algo, especialmente con autoridad o fuerza para obligar a hacerlo."
intoxicar,"1. tr. Infectar con tóxico, envenenar. U. t. c. prnl."
intranquilizar,"1. tr. Quitar la tranquilidad, inquietar, desasosegar. U. t. c. prnl."
introducir,1. tr. Conducir a alguien al interior de un lugar. El criado me introdujo en la sala.
invadir,"1. tr. Irrumpir, entrar por la fuerza."
inventar,1. tr. Hallar o descubrir algo nuevo o no conocido.
invertir,"1. tr. Cambiar, sustituyéndolos por sus contrarios, la posición, el orden o el sentido de las cosas. U. t. en sent. fig. Invertir una tendencia."
investigar,1. tr. Indagar para descubrir algo. Investigar un hecho.
invitar,1. tr. Llamar a alguien para un convite o para asistir a algún acto.
inyectar,"1. tr. Introducir a presión un gas, un líquido o una masa fluida en el interior de un cuerpo o de una cavidad."
ir,1. intr. Moverse de un lugar hacia otro apartado de la persona que habla. U. t. c. prnl.
irrigar,1. tr. Agr. Aplicar el riego a un terreno.
irritar,1. tr. Hacer sentir ira. U. t. c. prnl.
irrumpir,1. intr. Entrar violentamente en un lugar.
jadear,1. intr. Respirar anhelosamente por efecto de algún trabajo o ejercicio impetuoso.
jalonar,1. tr. Establecer jalones. U. t. en sent. fig.
jugar,"1. intr. Hacer algo con alegría con el fin de entretenerse, divertirse o desarrollar determinadas capacidades."
juguetear,1. intr. Jugar con algo para entretenerse o pasar el tiempo. Jugueteaba con el llavero.
juntar,1. tr. Unir unas cosas con otras. U. t. c. prnl.
jurar,"1. tr. Afirmar o negar algo, poniendo por testigo a Dios, o en sí mismo o en sus criaturas."
justipreciar,1. tr. Apreciar o tasar algo.
labrar,1. tr. Trabajar una materia reduciéndola al estado o forma conveniente para usarla. Labrar la madera. Labrar plata.
lacerar,"1. tr. Lastimar, golpear, magullar, herir. U. t. c. prnl."
lactar,1. tr. Dar de mamar.
ladear,1. tr. Inclinar y torcer algo hacia un lado. U. t. c. intr. y c. prnl.
ladrar,1. intr. Dicho de un perro: Dar ladridos.
lamentar,"1. tr. Sentir algo con llanto, sollozos u otras demostraciones de dolor. U. t. c. prnl. Era u. t. c. intr."
lamer,1. tr. Pasar la lengua por la superficie de algo. U. t. c. prnl.
lanzar,1. tr. arrojar. U. t. c. prnl.
lapidar,1. tr. apedrear (‖ matar a pedradas).
largar,"1. tr. Soltar, dejar libre, especialmente lo que es molesto, nocivo o peligroso."
lastimar,1. tr. Herir o hacer daño. U. t. c. prnl.
latir,1. intr. Dicho de un perro: Dar latidos.
lavar,1. tr. Limpiar algo con agua u otro líquido. U. t. c. prnl.
leer,1. tr. Pasar la vista por lo escrito o impreso comprendiendo la significación de los caracteres empleados.
levantar,1. tr. Mover hacia arriba algo. U. t. c. prnl.
liar,1. tr. Atar y asegurar los fardos y cargas con lías.
libar,1. tr. Dicho especialmente de las abejas: Sorber suavemente el jugo de las flores. U. t. c. intr.
liberar,1. tr. Hacer que alguien o algo quede libre de lo que lo sometía u oprimía. Liberaron las ciudades del sur.
librar,"1. tr. Sacar o preservar a alguien de un trabajo, mal o peligro. U. t. c. prnl."
licuar,1. tr. Hacer líquida una sustancia sólida o gaseosa. U. t. c. prnl.
ligar,1. tr. atar.
lijar,"1. tr. Alisar, pulir o limpiar algo con lija o papel de lija."
limar,"1. tr. Gastar o alisar un metal, la madera, etc., con la lima2."
limitar,1. tr. Poner límites a algo.
limpiar,1. tr. Quitar la suciedad o inmundicia de alguien o de algo. U. t. c. prnl. U. t. en sent. fig.
liquidar,1. tr. Hacer líquido algo sólido o gaseoso. U. t. c. prnl.
lisiar,1. tr. Producir lesión en alguna parte del cuerpo. U. t. c. prnl.
lisonjear,1. tr. adular.
litigar,"1. tr. Pleitear, disputar en juicio sobre algo."
llagar,1. tr. Hacer o causar llagas.
llegar,1. intr. Alcanzar el fin o término de un desplazamiento.
llenar,1. tr. Ocupar por completo con algo un espacio vacío. U. t. c. prnl.
llevar,1. tr. Conducir algo desde un lugar a otro alejado de aquel en que se habla o se sitúa mentalmente la persona que emplea este verbo.
llorar,1. intr. Derramar lágrimas. U. t. c. tr. Llorar lágrimas de piedad.
lloriquear,1. intr. Llorar sin fuerza y sin bastante causa.
llover,1. intr. impers. Caer agua de las nubes. U. menos c. tr.
lloviznar,1. intr. impers. Caer lluvia menuda.
lubricar,1. tr. Aplicar a algo una sustancia que disminuya la fricción entre superficies en contacto.
luchar,1. intr. Dicho de dos personas: Contender a brazo partido.
lucir,"1. intr. Brillar, resplandecer."
lustrar,"1. tr. Dar lustre y brillantez a algo, como metales y piedras."
machacar,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machucar,1. tr. machacar (‖ golpear).
madurar,1. tr. Hacer que un fruto alcance el grado de desarrollo adecuado para ser consumido. El sol madura las uvas.
magnificar,"1. tr. Engrandecer, alabar, ensalzar. U. t. c. prnl."
maldecir,1. tr. Echar maldiciones contra alguien o algo.
maleficiar,1. tr. Causar daño a alguien o a algo.
malgastar,"1. tr. Disipar el dinero, gastándolo en cosas malas o inútiles."
malograr,"1. tr. Perder, no aprovechar algo, como la ocasión, el tiempo, etc."
maltratar,"1. tr. Tratar con crueldad, dureza y desconsideración a una persona o a un animal, o no darle los cuidados que necesita."
mamar,"1. tr. Atraer, sacar, chupar con los labios y la lengua la leche de los pechos. U. t. c. intr."
manar,1. intr. Dicho de un líquido: Brotar o salir. U. t. c. tr.
manchar,"1. tr. Poner sucio algo, haciéndole perder en alguna de sus partes el color que tenía. U. t. c. prnl."
mancillar,1. tr. manchar (‖ quitar la buena reputación). U. t. c. prnl.
mandar,1. tr. Dicho del superior: Ordenar al súbdito.
manear,1. tr. Poner maneas a una caballería.
manejar,1. tr. Usar algo con las manos.
maniatar,1. tr. Atar las manos.
manifestar,"1. tr. Declarar, dar a conocer. U. t. c. prnl."
manosear,"1. tr. Tentar o tocar repetidamente algo, a veces ajándolo o desluciéndolo."
mantener,1. tr. Proveer a alguien del alimento necesario. U. t. c. prnl.
marcar,"1. tr. Señalar con signos distintivos. Marcar personas, animales, árboles, monedas, prendas, productos."
marchitar,"1. tr. Ajar, deslucir y quitar el jugo y frescura a las hierbas, flores y otras cosas, haciéndoles perder su vigor y lozanía. U. t. c. prnl."
marear,"1. tr. Producir malestar, náuseas y aturdimiento a alguien. U. t. en sent. fig."
marginar,1. tr. Poner acotaciones o apostillas al margen de un texto.
martirizar,"1. tr. Atormentar a alguien o quitarle la vida por motivos religiosos o ideológicos, etc."
mascar,1. tr. Partir y triturar algo con la dentadura.
mascullar,1. tr. coloq. Mascar mal o con dificultad.
masticar,1. tr. Triturar la comida con los dientes u otros órganos bucales análogos.
matar,1. tr. Quitar la vida a un ser vivo. U. t. en sent. fig.
matear,1. tr. Sembrar las simientes o plantar las matas a cierta distancia unas de otras.
mear,1. intr. malson. orinar (‖ expeler la orina). U. t. c. tr. y c. prnl.
mecer,"1. tr. Mover algo compasadamente de un lado a otro sin que mude de lugar, como la cuna de los niños. U. t. c. prnl."
medicar,1. tr. Administrar o prescribir medicinas. U. t. c. prnl.
meditar,1. tr. Pensar atenta y detenidamente sobre algo. ¿Has meditado tu decisión? U. t. c. intr. Debes meditar sobre el problema.
mejorar,"1. tr. Adelantar, acrecentar algo, haciéndolo pasar a un estado mejor."
mellar,"1. tr. Hacer mellas. Mellar la espada, el plato. U. t. c. prnl."
memorar,"1. tr. p. us. Recordar algo, hacer memoria de ello. U. t. c. prnl."
mencionar,1. tr. Hacer mención de alguien o algo.
menear,1. tr. Mover algo de una parte a otra. U. t. c. prnl.
menoscabar,"1. tr. Disminuir algo, quitándole una parte, acortarlo, reducirlo. U. t. c. prnl."
menospreciar,1. tr. Tener a alguien o algo en menos de lo que merece.
mentir,"1. intr. Decir o manifestar lo contrario de lo que se sabe, cree o piensa."
mermar,"1. tr. Hacer que algo disminuya o quitar a alguien parte de cierta cantidad que le corresponde. Mermar la paga, la ración."
meter,"1. tr. Encerrar, introducir o incluir algo dentro de otra cosa o en alguna parte. U. t. c. prnl."
mezclar,"1. tr. Juntar, unir, incorporar algo con otra cosa, confundiéndolos. U. t. c. prnl."
migrar,1. intr. Trasladarse desde el lugar en que se habita a otro diferente.
mimar,1. tr. Hacer caricias y halagos.
mirar,1. tr. Dirigir la vista a un objeto. U. t. c. intr. y c. prnl.
mitigar,"1. tr. Moderar, aplacar, disminuir o suavizar algo riguroso o áspero. U. t. c. prnl."
modelar,"1. tr. Formar de cera, barro u otra materia blanda una figura o adorno."
moderar,"1. tr. Templar, ajustar o arreglar algo, evitando el exceso. Moderar las pasiones, el precio, el calor, la velocidad. U. t. c. prnl."
modificar,1. tr. Transformar o cambiar algo mudando alguna de sus características. U. t. c. prnl.
mojar,1. tr. Humedecer algo con agua u otro líquido. U. t. c. prnl.
moler,"1. tr. Quebrantar un cuerpo, reduciéndolo a menudísimas partes, o hasta hacerlo polvo."
molestar,1. tr. Causar fastidio o malestar a alguien.
mondar,"1. tr. Quitar la cáscara a las frutas, la corteza o piel a los tubérculos, o la vaina a las legumbres."
morar,1. intr. cult. Habitar o residir habitualmente en un lugar. U. t. en sent. fig.
morder,1. tr. Clavar los dientes en algo.
mordisquear,1. tr. Morder algo repetidamente y con poca fuerza.
morir,1. intr. Llegar al término de la vida. U. t. c. prnl.
